"Date","Price","Open","High","Low","Vol.","Change %"
"01/09/2013","3,717.45","3,722.09","3,730.05","3,703.53","130.15M","0.31%"
"01/08/2013","3,705.88","3,694.21","3,731.24","3,692.90","90.90M","0.03%"
"01/07/2013","3,704.64","3,731.49","3,732.65","3,696.51","82.58M","-0.68%"
"01/04/2013","3,730.02","3,713.32","3,731.13","3,696.54","64.32M","0.24%"
"01/03/2013","3,721.17","3,724.30","3,726.97","3,703.83","58.74M","-0.34%"
"01/02/2013","3,733.93","3,702.66","3,733.93","3,692.90","90.34M","2.55%"
"12/31/2012","3,641.07","3,600.16","3,656.66","3,599.22","23.84M","0.58%"
"12/28/2012","3,620.25","3,677.00","3,680.11","3,618.67","49.79M","-1.47%"
"12/27/2012","3,674.26","3,652.45","3,684.16","3,654.09","55.63M","0.59%"
"12/24/2012","3,652.61","3,662.95","3,670.52","3,649.89","20.91M","-0.24%"
"12/21/2012","3,661.40","3,650.25","3,667.02","3,637.89","274.26M","-0.15%"
"12/20/2012","3,666.73","3,652.41","3,674.57","3,652.08","156.37M","0.06%"
"12/19/2012","3,664.59","3,661.63","3,670.20","3,650.50","155.86M","0.44%"
"12/18/2012","3,648.63","3,650.25","3,656.47","3,631.61","189.10M","0.29%"
"12/17/2012","3,638.10","3,633.17","3,639.87","3,611.12","136.65M","-0.14%"
"12/14/2012","3,643.28","3,643.70","3,652.96","3,631.88","182.94M","0.00%"
"12/13/2012","3,643.13","3,654.22","3,659.10","3,633.35","105.85M","-0.10%"
"12/12/2012","3,646.66","3,646.42","3,652.04","3,636.02","101.24M","0.01%"
"12/11/2012","3,646.15","3,618.97","3,648.93","3,609.00","116.76M","0.94%"
"12/10/2012","3,612.10","3,587.32","3,614.46","3,575.53","106.22M","0.18%"
"12/07/2012","3,605.61","3,606.76","3,622.36","3,590.12","120.63M","0.11%"
"12/06/2012","3,601.65","3,598.13","3,621.45","3,585.33","157.77M","0.31%"
"12/05/2012","3,590.50","3,602.21","3,607.10","3,575.10","126.95M","0.28%"
"12/04/2012","3,580.48","3,563.03","3,596.90","3,563.02","148.54M","0.39%"
"12/03/2012","3,566.59","3,567.90","3,603.05","3,563.29","122.98M","0.26%"
"11/30/2012","3,557.28","3,568.05","3,584.73","3,557.28","261.40M","-0.33%"
"11/29/2012","3,568.88","3,536.80","3,568.94","3,532.77","136.95M","1.53%"
"11/28/2012","3,515.19","3,489.53","3,519.72","3,479.16","111.93M","0.37%"
"11/27/2012","3,502.13","3,521.17","3,530.79","3,491.06","118.89M","0.03%"
"11/26/2012","3,500.94","3,513.94","3,522.02","3,494.27","107.46M","-0.79%"
"11/23/2012","3,528.80","3,505.35","3,528.80","3,481.65","187.97M","0.87%"
"11/22/2012","3,498.22","3,489.08","3,499.62","3,480.99","125.24M","0.60%"
"11/21/2012","3,477.36","3,454.01","3,483.99","3,444.55","106.64M","0.44%"
"11/20/2012","3,462.06","3,424.71","3,463.77","3,415.66","108.35M","0.65%"
"11/19/2012","3,439.58","3,375.42","3,444.09","3,369.53","124.61M","2.93%"
"11/16/2012","3,341.52","3,379.52","3,392.53","3,341.52","164.49M","-1.21%"
"11/15/2012","3,382.40","3,379.32","3,400.52","3,374.47","137.89M","-0.52%"
"11/14/2012","3,400.02","3,424.68","3,436.26","3,394.73","142.42M","-0.89%"
"11/13/2012","3,430.60","3,391.57","3,434.27","3,374.10","134.34M","0.56%"
"11/12/2012","3,411.65","3,424.55","3,428.50","3,403.97","105.32M","-0.35%"
"11/09/2012","3,423.57","3,410.98","3,432.94","3,374.08","196.47M","0.47%"
"11/08/2012","3,407.68","3,433.80","3,440.77","3,400.24","194.51M","-0.06%"
"11/07/2012","3,409.59","3,513.42","3,515.87","3,409.59","186.74M","-1.99%"
"11/06/2012","3,478.66","3,455.83","3,480.50","3,446.71","100.14M","0.87%"
"11/05/2012","3,448.50","3,469.90","3,473.57","3,448.50","103.70M","-1.26%"
"11/02/2012","3,492.46","3,480.63","3,502.64","3,457.93","164.71M","0.49%"
"11/01/2012","3,475.40","3,420.48","3,484.17","3,413.69","112.13M","1.35%"
"10/31/2012","3,429.27","3,459.34","3,484.78","3,429.27","118.32M","-0.87%"
"10/30/2012","3,459.44","3,414.71","3,461.97","3,414.97","79.15M","1.48%"
"10/29/2012","3,408.89","3,419.38","3,421.34","3,394.89","101.42M","-0.76%"
"10/26/2012","3,435.09","3,384.68","3,446.74","3,382.36","141.18M","0.69%"
"10/25/2012","3,411.53","3,427.83","3,457.30","3,408.93","132.27M","-0.44%"
"10/24/2012","3,426.49","3,421.83","3,433.76","3,388.71","123.44M","0.59%"
"10/23/2012","3,406.50","3,485.94","3,492.02","3,391.30","161.42M","-2.20%"
"10/22/2012","3,483.25","3,498.38","3,519.05","3,475.82","134.75M","-0.61%"
"10/19/2012","3,504.56","3,527.79","3,537.92","3,496.76","219.41M","-0.87%"
"10/18/2012","3,535.18","3,527.76","3,542.58","3,508.40","184.83M","0.22%"
"10/17/2012","3,527.50","3,503.82","3,530.79","3,494.35","229.31M","0.76%"
"10/16/2012","3,500.94","3,443.60","3,500.94","3,428.97","163.75M","2.36%"
"10/15/2012","3,420.28","3,387.76","3,439.52","3,387.76","125.73M","0.92%"
"10/12/2012","3,389.08","3,401.26","3,419.00","3,389.08","173.79M","-0.72%"
"10/11/2012","3,413.72","3,352.85","3,423.98","3,351.44","141.01M","1.42%"
"10/10/2012","3,365.87","3,370.92","3,387.38","3,365.87","140.02M","-0.50%"
"10/09/2012","3,382.78","3,420.23","3,427.42","3,377.92","185.97M","-0.70%"
"10/08/2012","3,406.53","3,429.32","3,429.86","3,404.97","123.55M","-1.46%"
"10/05/2012","3,457.04","3,410.40","3,461.84","3,410.98","143.09M","1.64%"
"10/04/2012","3,401.20","3,422.11","3,432.44","3,387.48","111.08M","-0.14%"
"10/03/2012","3,406.02","3,396.79","3,420.74","3,387.95","118.79M","-0.24%"
"10/02/2012","3,414.23","3,411.25","3,450.80","3,392.37","137.53M","-0.60%"
"10/01/2012","3,434.98","3,348.07","3,438.93","3,348.62","161.58M","2.39%"
"09/28/2012","3,354.82","3,457.46","3,459.58","3,354.82","157.12M","-2.46%"
"09/27/2012","3,439.32","3,437.41","3,447.46","3,421.31","114.16M","0.72%"
"09/26/2012","3,414.84","3,471.74","3,472.71","3,414.84","163.39M","-2.82%"
"09/25/2012","3,513.81","3,490.16","3,520.29","3,474.09","122.94M","0.47%"
"09/24/2012","3,497.22","3,501.34","3,514.07","3,483.54","106.33M","-0.95%"
"09/21/2012","3,530.72","3,528.46","3,540.88","3,504.61","234.81M","0.59%"
"09/20/2012","3,509.92","3,501.01","3,520.94","3,486.36","137.68M","-0.62%"
"09/19/2012","3,531.82","3,528.67","3,540.32","3,503.73","155.64M","0.54%"
"09/18/2012","3,512.69","3,533.77","3,538.45","3,500.34","167.41M","-1.15%"
"09/17/2012","3,553.69","3,558.57","3,573.98","3,552.63","142.08M","-0.78%"
"09/14/2012","3,581.58","3,573.30","3,588.02","3,555.67","230.40M","2.27%"
"09/13/2012","3,502.09","3,540.92","3,540.93","3,494.11","155.26M","-1.18%"
"09/12/2012","3,543.79","3,546.19","3,575.41","3,525.88","212.53M","0.18%"
"09/11/2012","3,537.30","3,492.13","3,537.44","3,477.37","144.83M","0.89%"
"09/10/2012","3,506.05","3,513.66","3,528.02","3,503.48","139.08M","-0.37%"
"09/07/2012","3,519.05","3,519.65","3,561.91","3,515.23","242.14M","0.26%"
"09/06/2012","3,509.88","3,412.88","3,509.88","3,411.51","214.90M","3.06%"
"09/05/2012","3,405.79","3,399.23","3,426.39","3,372.80","137.87M","0.20%"
"09/04/2012","3,399.04","3,458.56","3,457.65","3,397.79","90.89M","-1.58%"
"09/03/2012","3,453.71","3,401.96","3,453.71","3,394.03","77.36M","1.19%"
"08/31/2012","3,413.07","3,377.89","3,433.78","3,371.74","159.81M","1.00%"
"08/30/2012","3,379.11","3,405.13","3,414.04","3,372.16","121.92M","-1.02%"
"08/29/2012","3,413.89","3,427.40","3,434.12","3,403.42","98.27M","-0.51%"
"08/28/2012","3,431.55","3,440.00","3,455.66","3,421.05","85.58M","-0.90%"
"08/27/2012","3,462.83","3,422.55","3,462.83","3,414.69","79.70M","0.86%"
"08/24/2012","3,433.21","3,432.10","3,442.33","3,396.81","107.57M","0.02%"
"08/23/2012","3,432.56","3,485.95","3,495.80","3,415.35","112.88M","-0.84%"
"08/22/2012","3,461.65","3,484.53","3,500.54","3,461.65","99.35M","-1.47%"
"08/21/2012","3,513.28","3,491.56","3,523.85","3,491.79","107.94M","0.94%"
"08/20/2012","3,480.58","3,484.47","3,505.60","3,458.93","114.61M","-0.22%"
"08/17/2012","3,488.38","3,491.60","3,501.91","3,475.39","144.55M","0.23%"
"08/16/2012","3,480.49","3,459.78","3,480.49","3,438.17","109.12M","0.91%"
"08/15/2012","3,449.20","3,436.30","3,463.03","3,424.34","61.74M","-0.03%"
"08/14/2012","3,450.27","3,444.33","3,459.26","3,432.15","90.55M","0.70%"
"08/13/2012","3,426.41","3,429.53","3,453.57","3,410.94","88.93M","-0.27%"
"08/10/2012","3,435.62","3,438.03","3,442.24","3,413.51","114.69M","-0.61%"
"08/09/2012","3,456.71","3,454.25","3,464.29","3,421.60","121.51M","0.54%"
"08/08/2012","3,438.26","3,439.12","3,452.49","3,420.82","131.82M","-0.43%"
"08/07/2012","3,453.28","3,400.37","3,453.28","3,398.59","171.33M","1.52%"
"08/06/2012","3,401.56","3,365.37","3,416.31","3,358.20","143.40M","0.81%"
"08/03/2012","3,374.19","3,244.60","3,374.19","3,238.40","178.64M","4.38%"
"08/02/2012","3,232.46","3,315.75","3,374.84","3,232.46","264.42M","-2.68%"
"08/01/2012","3,321.56","3,298.70","3,328.50","3,296.62","133.69M","0.91%"
"07/31/2012","3,291.66","3,318.84","3,334.82","3,291.66","166.61M","-0.87%"
"07/30/2012","3,320.71","3,299.31","3,330.69","3,288.75","176.84M","1.24%"
"07/27/2012","3,280.19","3,224.98","3,280.19","3,193.72","221.47M","2.28%"
"07/26/2012","3,207.12","3,094.91","3,207.12","3,071.80","271.66M","4.07%"
"07/25/2012","3,081.74","3,066.92","3,113.06","3,065.47","152.74M","0.23%"
"07/24/2012","3,074.68","3,114.09","3,119.75","3,074.68","152.29M","-0.87%"
"07/23/2012","3,101.53","3,159.68","3,162.98","3,087.36","204.75M","-2.89%"
"07/20/2012","3,193.89","3,258.59","3,261.78","3,192.69","219.49M","-2.14%"
"07/19/2012","3,263.64","3,246.69","3,267.75","3,237.60","210.16M","0.87%"
"07/18/2012","3,235.40","3,195.24","3,235.40","3,192.43","168.88M","1.84%"
"07/17/2012","3,176.97","3,187.45","3,203.39","3,166.76","237.62M","-0.09%"
"07/16/2012","3,179.90","3,176.27","3,183.26","3,155.63","121.65M","-0.03%"
"07/13/2012","3,180.81","3,148.34","3,181.48","3,137.05","150.64M","1.46%"
"07/12/2012","3,135.18","3,144.02","3,159.48","3,118.48","150.13M","-0.70%"
"07/11/2012","3,157.25","3,154.96","3,176.83","3,144.93","125.16M","-0.57%"
"07/10/2012","3,175.41","3,166.59","3,204.62","3,152.27","141.53M","0.59%"
"07/09/2012","3,156.80","3,167.28","3,175.99","3,139.05","128.50M","-0.38%"
"07/06/2012","3,168.79","3,214.05","3,227.06","3,168.79","159.13M","-1.88%"
"07/05/2012","3,229.36","3,262.64","3,288.51","3,209.65","176.32M","-1.17%"
"07/04/2012","3,267.75","3,263.57","3,267.75","3,245.42","101.87M","-0.11%"
"07/03/2012","3,271.20","3,243.53","3,271.20","3,241.93","148.29M","0.96%"
"07/02/2012","3,240.20","3,197.04","3,251.86","3,191.18","214.00M","1.36%"
"06/29/2012","3,196.65","3,138.55","3,196.65","3,112.29","233.70M","4.75%"
"06/28/2012","3,051.68","3,065.96","3,071.16","3,021.07","152.63M","-0.37%"
"06/27/2012","3,063.12","3,022.26","3,063.12","3,010.15","143.07M","1.67%"
"06/26/2012","3,012.71","3,027.14","3,035.99","3,003.84","139.41M","-0.30%"
"06/25/2012","3,021.64","3,072.61","3,075.01","3,007.09","153.08M","-2.24%"
"06/22/2012","3,090.90","3,090.41","3,113.76","3,075.14","139.22M","-0.75%"
"06/21/2012","3,114.22","3,111.03","3,153.28","3,099.74","171.80M","-0.39%"
"06/20/2012","3,126.52","3,126.64","3,131.20","3,100.51","145.76M","0.28%"
"06/19/2012","3,117.92","3,064.20","3,119.59","3,052.65","169.85M","1.69%"
"06/18/2012","3,066.19","3,120.82","3,129.29","3,054.38","207.72M","-0.69%"
"06/15/2012","3,087.62","3,049.84","3,095.84","3,048.04","286.58M","1.82%"
"06/14/2012","3,032.45","3,022.40","3,035.87","2,993.71","158.49M","0.08%"
"06/13/2012","3,030.04","3,056.20","3,072.93","3,014.27","180.67M","-0.55%"
"06/12/2012","3,046.91","3,044.10","3,069.45","3,015.39","184.62M","0.14%"
"06/11/2012","3,042.76","3,110.96","3,122.41","3,040.11","223.67M","-0.29%"
"06/08/2012","3,051.69","3,043.81","3,062.77","3,017.50","201.19M","-0.63%"
"06/07/2012","3,071.16","3,071.41","3,104.74","3,063.45","208.26M","0.42%"
"06/06/2012","3,058.44","3,006.38","3,065.78","3,001.56","220.92M","2.42%"
"06/05/2012","2,986.10","2,972.31","2,997.74","2,957.01","138.92M","1.07%"
"06/04/2012","2,954.49","2,928.91","2,987.15","2,927.01","145.51M","0.14%"
"06/01/2012","2,950.47","3,028.30","3,028.30","2,922.26","250.83M","-2.21%"
"05/31/2012","3,017.01","3,028.93","3,042.75","2,986.22","122.42M","0.05%"
"05/30/2012","3,015.58","3,051.25","3,078.83","3,006.28","100.79M","-2.24%"
"05/29/2012","3,084.70","3,058.96","3,099.84","3,036.88","144.48M","1.37%"
"05/28/2012","3,042.97","3,068.34","3,087.76","3,034.09","80.14M","-0.16%"
"05/25/2012","3,047.94","3,044.66","3,070.84","3,016.27","152.11M","0.32%"
"05/24/2012","3,038.25","3,028.84","3,053.11","2,987.90","165.41M","1.16%"
"05/23/2012","3,003.27","3,050.20","3,053.74","2,994.15","195.90M","-2.62%"
"05/22/2012","3,084.09","3,051.61","3,093.92","3,032.00","191.60M","1.88%"
"05/21/2012","3,027.15","2,997.19","3,043.43","2,984.72","156.82M","0.64%"
"05/18/2012","3,008.00","2,980.86","3,031.83","2,970.10","201.90M","-0.13%"
"05/17/2012","3,011.99","3,054.58","3,059.23","3,002.68","148.00M","-1.20%"
"05/16/2012","3,048.67","3,017.42","3,081.74","2,998.03","216.22M","0.31%"
"05/15/2012","3,039.27","3,079.83","3,098.80","3,020.81","202.78M","-0.61%"
"05/14/2012","3,057.99","3,093.36","3,098.16","3,038.97","168.08M","-2.29%"
"05/11/2012","3,129.77","3,107.60","3,134.62","3,077.41","168.83M","-0.01%"
"05/10/2012","3,130.17","3,136.16","3,145.06","3,073.38","192.71M","0.37%"
"05/09/2012","3,118.65","3,138.01","3,146.59","3,075.88","192.86M","-0.20%"
"05/08/2012","3,124.80","3,190.18","3,190.18","3,111.11","179.57M","-2.78%"
"05/07/2012","3,214.22","3,112.47","3,219.41","3,104.49","172.28M","1.65%"
"05/04/2012","3,161.97","3,210.90","3,229.42","3,153.92","202.08M","-1.90%"
"05/03/2012","3,223.36","3,242.45","3,273.72","3,207.54","185.13M","-0.09%"
"05/02/2012","3,226.33","3,265.12","3,267.07","3,208.42","178.45M","0.42%"
"04/30/2012","3,212.80","3,270.78","3,273.06","3,209.31","149.11M","-1.64%"
"04/27/2012","3,266.27","3,195.41","3,282.65","3,172.80","203.37M","1.14%"
"04/26/2012","3,229.32","3,240.54","3,256.93","3,189.88","251.40M","-0.13%"
"04/25/2012","3,233.46","3,177.22","3,253.56","3,174.02","202.08M","2.02%"
"04/24/2012","3,169.32","3,114.71","3,176.66","3,107.30","175.30M","2.29%"
"04/23/2012","3,098.37","3,157.85","3,157.85","3,088.36","198.14M","-2.83%"
"04/20/2012","3,188.58","3,177.94","3,203.69","3,155.36","215.87M","0.46%"
"04/19/2012","3,174.02","3,252.94","3,280.24","3,174.02","230.82M","-2.05%"
"04/18/2012","3,240.29","3,277.07","3,291.51","3,226.33","176.19M","-1.59%"
"04/17/2012","3,292.51","3,204.74","3,292.51","3,196.47","185.36M","2.72%"
"04/16/2012","3,205.28","3,183.19","3,246.08","3,182.52","184.44M","0.51%"
"04/13/2012","3,189.09","3,264.74","3,267.54","3,180.19","189.48M","-2.47%"
"04/12/2012","3,269.79","3,248.22","3,277.99","3,209.83","202.68M","0.99%"
"04/11/2012","3,237.69","3,214.63","3,270.91","3,205.44","200.46M","0.62%"
"04/10/2012","3,217.60","3,274.85","3,292.28","3,217.60","196.65M","-3.08%"
"04/05/2012","3,319.81","3,326.31","3,338.77","3,279.31","181.39M","0.19%"
"04/04/2012","3,313.47","3,392.10","3,395.34","3,310.50","225.60M","-2.74%"
"04/03/2012","3,406.78","3,464.32","3,473.20","3,406.78","139.99M","-1.62%"
"04/02/2012","3,462.91","3,439.17","3,462.91","3,397.98","157.45M","1.14%"
"03/30/2012","3,423.81","3,407.31","3,430.32","3,396.29","151.57M","1.26%"
"03/29/2012","3,381.12","3,426.08","3,435.41","3,374.69","158.47M","-1.43%"
"03/28/2012","3,430.15","3,456.07","3,484.65","3,430.15","145.51M","-1.14%"
"03/27/2012","3,469.59","3,515.73","3,535.60","3,465.15","156.35M","-0.92%"
"03/26/2012","3,501.98","3,495.76","3,509.55","3,457.80","110.54M","0.74%"
"03/23/2012","3,476.18","3,473.34","3,490.90","3,432.56","121.68M","0.11%"
"03/22/2012","3,472.46","3,514.61","3,518.59","3,457.19","142.93M","-1.56%"
"03/21/2012","3,527.37","3,546.76","3,565.30","3,504.00","134.49M","-0.10%"
"03/20/2012","3,530.83","3,563.98","3,566.37","3,524.02","130.69M","-1.32%"
"03/19/2012","3,577.88","3,581.48","3,581.48","3,563.28","118.72M","-0.47%"
"03/16/2012","3,594.83","3,581.45","3,600.48","3,574.92","216.97M","0.41%"
"03/15/2012","3,580.21","3,559.10","3,581.38","3,554.45","166.63M","0.44%"
"03/14/2012","3,564.51","3,565.65","3,585.98","3,561.92","193.73M","0.40%"
"03/13/2012","3,550.16","3,508.59","3,550.58","3,508.59","144.63M","1.72%"
"03/12/2012","3,490.06","3,473.37","3,493.87","3,467.61","126.65M","0.07%"
"03/09/2012","3,487.48","3,484.59","3,507.52","3,464.74","139.27M","0.26%"
"03/08/2012","3,478.36","3,415.60","3,478.36","3,410.94","167.39M","2.54%"
"03/07/2012","3,392.33","3,364.13","3,396.45","3,363.28","151.41M","0.89%"
"03/06/2012","3,362.56","3,475.34","3,475.34","3,362.56","201.02M","-3.58%"
"03/05/2012","3,487.54","3,485.51","3,499.25","3,462.66","119.50M","-0.39%"
"03/02/2012","3,501.17","3,504.72","3,514.15","3,493.79","140.37M","0.04%"
"03/01/2012","3,499.73","3,444.53","3,500.01","3,431.93","199.11M","1.37%"
"02/29/2012","3,452.45","3,464.88","3,489.48","3,447.61","168.22M","-0.04%"
"02/28/2012","3,453.99","3,455.34","3,462.54","3,425.73","144.28M","0.36%"
"02/27/2012","3,441.45","3,452.01","3,452.06","3,412.17","122.44M","-0.74%"
"02/24/2012","3,467.03","3,464.96","3,474.55","3,451.10","131.63M","0.57%"
"02/23/2012","3,447.31","3,437.77","3,468.54","3,425.02","161.45M","0.00%"
"02/22/2012","3,447.37","3,472.76","3,478.03","3,443.59","174.31M","-0.52%"
"02/21/2012","3,465.24","3,476.12","3,478.01","3,440.34","143.28M","-0.21%"
"02/20/2012","3,472.54","3,463.56","3,472.93","3,452.70","139.27M","0.96%"
"02/17/2012","3,439.62","3,425.83","3,450.76","3,422.21","192.34M","1.37%"
"02/16/2012","3,393.25","3,366.00","3,393.25","3,352.63","165.23M","0.09%"
"02/15/2012","3,390.35","3,399.37","3,419.07","3,377.55","161.88M","0.44%"
"02/14/2012","3,375.64","3,369.75","3,399.97","3,362.51","157.06M","-0.26%"
"02/13/2012","3,384.55","3,406.86","3,413.43","3,366.32","147.39M","0.34%"
"02/10/2012","3,373.14","3,394.92","3,409.76","3,365.48","264.07M","-1.51%"
"02/09/2012","3,424.71","3,419.44","3,449.24","3,412.58","174.48M","0.43%"
"02/08/2012","3,410.00","3,425.41","3,439.09","3,410.00","152.90M","-0.05%"
"02/07/2012","3,411.54","3,416.04","3,421.64","3,379.43","119.91M","0.18%"
"02/06/2012","3,405.27","3,412.32","3,412.32","3,380.94","120.66M","-0.66%"
"02/03/2012","3,427.92","3,370.63","3,427.92","3,361.18","172.90M","1.52%"
"02/02/2012","3,376.66","3,386.63","3,399.53","3,355.84","139.82M","0.27%"
"02/01/2012","3,367.46","3,320.32","3,370.28","3,320.32","160.84M","2.09%"
"01/31/2012","3,298.55","3,292.01","3,325.10","3,289.48","130.10M","1.01%"
"01/30/2012","3,265.64","3,295.98","3,300.68","3,264.02","141.93M","-1.60%"
"01/27/2012","3,318.76","3,345.07","3,368.22","3,318.76","140.53M","-1.32%"
"01/26/2012","3,363.23","3,331.82","3,368.66","3,323.07","182.75M","1.53%"
"01/25/2012","3,312.48","3,336.53","3,339.56","3,285.63","157.69M","-0.31%"
"01/24/2012","3,322.65","3,320.06","3,323.97","3,292.51","155.54M","-0.47%"
"01/23/2012","3,338.42","3,325.42","3,352.32","3,313.71","150.08M","0.51%"
"01/20/2012","3,321.50","3,336.22","3,336.62","3,304.95","192.04M","-0.22%"
"01/19/2012","3,328.94","3,286.11","3,328.94","3,272.31","225.11M","1.96%"
"01/18/2012","3,264.93","3,276.35","3,301.89","3,236.49","165.94M","-0.15%"
"01/17/2012","3,269.99","3,260.27","3,292.59","3,243.37","138.78M","1.40%"
"01/16/2012","3,225.00","3,174.33","3,231.02","3,163.68","91.68M","0.89%"
"01/13/2012","3,196.49","3,224.16","3,243.85","3,151.69","148.24M","-0.11%"
"01/12/2012","3,199.98","3,210.88","3,253.29","3,190.12","158.95M","-0.15%"
"01/11/2012","3,204.83","3,204.00","3,236.34","3,181.17","160.93M","-0.19%"
"01/10/2012","3,210.79","3,154.25","3,219.43","3,154.25","145.86M","2.66%"
"01/09/2012","3,127.69","3,143.95","3,157.31","3,114.45","96.98M","-0.31%"
"01/06/2012","3,137.36","3,156.42","3,184.38","3,122.63","104.49M","-0.24%"
"01/05/2012","3,144.91","3,197.16","3,200.15","3,136.75","121.16M","-1.53%"
"01/04/2012","3,193.65","3,227.46","3,242.84","3,186.48","114.04M","-1.59%"
"01/03/2012","3,245.40","3,231.43","3,246.74","3,193.63","123.42M","0.72%"
"01/02/2012","3,222.30","3,158.24","3,222.30","3,157.00","77.39M","1.98%"
"12/30/2011","3,159.81","3,139.91","3,159.81","3,120.05","61.30M","1.03%"
"12/29/2011","3,127.56","3,081.17","3,127.56","3,064.69","68.20M","1.84%"
"12/28/2011","3,071.08","3,102.24","3,130.82","3,071.08","60.15M","-1.03%"
"12/27/2011","3,103.11","3,111.14","3,131.50","3,098.14","40.09M","0.03%"
"12/23/2011","3,102.09","3,101.75","3,113.94","3,086.10","57.72M","0.99%"
"12/22/2011","3,071.80","3,046.83","3,080.19","3,046.83","97.43M","1.36%"
"12/21/2011","3,030.47","3,080.00","3,121.39","3,019.72","136.21M","-0.82%"
"12/20/2011","3,055.39","2,967.05","3,055.39","2,957.20","151.68M","2.73%"
"12/19/2011","2,974.20","2,942.34","3,009.99","2,941.40","107.02M","0.06%"
"12/16/2011","2,972.30","3,010.41","3,017.09","2,969.40","205.24M","-0.88%"
"12/15/2011","2,998.73","2,989.95","3,021.64","2,975.12","141.73M","0.76%"
"12/14/2011","2,976.17","3,057.43","3,072.95","2,976.17","153.96M","-3.33%"
"12/13/2011","3,078.72","3,096.67","3,111.10","3,059.46","144.71M","-0.35%"
"12/12/2011","3,089.59","3,150.84","3,163.70","3,089.59","128.30M","-2.61%"
"12/09/2011","3,172.35","3,066.46","3,175.90","3,064.63","178.01M","2.48%"
"12/08/2011","3,095.49","3,202.33","3,215.59","3,091.23","168.18M","-2.53%"
"12/07/2011","3,175.98","3,225.36","3,244.89","3,131.99","148.58M","-0.11%"
